puma,state,pop,res_area_gbs_m2,com_area_gbs_m2,ind_area_gbs_m2,hdd65_normals,cdd65_normals,res_area_2019_m2,com_area_2019_m2,frac_sh_res_natgas_acs,frac_sh_res_fok_acs,frac_sh_res_othergas_acs,frac_sh_res_coal_acs,frac_sh_res_wood_acs,frac_sh_res_solar_acs,frac_sh_res_elec_acs,frac_sh_res_other_acs,frac_sh_res_none_acs,frac_natgas_sh_res_2019,frac_fok_sh_res_2019,frac_othergas_sh_res_2019,frac_elec_sh_res_2019,frac_natgas_dhw_res_2019,frac_fok_dhw_res_2019,frac_othergas_dhw_res_2019,frac_elec_dhw_res_2019,frac_natgas_other_res_2019,frac_fok_other_res_2019,frac_othergas_other_res_2019,frac_elec_other_res_2019,frac_natgas_sh_com_2019,frac_fok_sh_com_2019,frac_othergas_sh_com_2019,frac_elec_sh_com_2019,frac_natgas_dhw_com_2019,frac_fok_dhw_com_2019,frac_othergas_dhw_com_2019,frac_elec_dhw_com_2019,frac_natgas_cook_com_2019,frac_fok_cook_com_2019,frac_othergas_cook_com_2019,frac_elec_cook_com_2019,frac_other_sh_com_2019,frac_ff_sh_res_2019,frac_ff_dhw_res_2019,frac_ff_other_res_2019,frac_ff_sh_com_2019,frac_ff_dhw_com_2019,frac_ff_cook_com_2019,timezone
puma_4806000,TX,118369,8557913.777717736,1880307.2330655174,331398.24401159247,2194.131427992126,2279.877577744173,10741865.896387434,4167181.008475635,0.14141991991004677,0.002012112125934547,0.10397885309608822,0.0,0.020456473280334564,0.0006509774525082358,0.7260371254413824,0.0029392618310220345,0.0025052768626832107,0.1422416174810961,0.0044882904539187436,0.10218243780693337,0.6468235581625178,0.15856519642098413,0.0004038713183691385,0.05937689037580887,0.7496217996218694,0.09705374612874698,0.0,0.1114353055996395,0.8143747824782824,0.2056952304728034,0.0014989240483197005,0.0722429970341285,0.4990918997621453,0.16136194101082035,0.0008327355823998337,0.0433457982204771,0.5705554050398658,0.08640068285573552,0.0,0.04045607833911195,0.23283271074354123,0.22147094868260309,0.2489123457419482,0.21834595811516214,0.2084890517283865,0.27943715155525156,0.20554047481369728,0.12685676119484746,America/Chicago
puma_4806100,TX,128619,7517983.3620120725,998092.5493789985,162903.247665105,1510.8462280067486,2991.085866007355,9436548.577560257,2211996.1266607903,0.10323982883923113,0.00015848219339355656,0.0798071045303267,0.00022640313341936653,0.012769136724852272,0.0004754465801806697,0.7963277411759379,0.0013810591138581358,0.00561479770880029,0.10409806637763219,0.0026392596936952025,0.07842829818179956,0.7094451853241032,0.12114753652438501,3.1810559440945665e-05,0.0455736676815317,0.8138612988585557,0.0708514906875308,0.0,0.087464707972928,0.8620006181192741,0.17037339021376283,0.00011806139819256919,0.05544881717976632,0.5474110224531276,0.12406864920243799,6.558966566253845e-05,0.03326929030785979,0.6257932011877555,0.06307450686786262,0.0,0.03105133762066914,0.25537419523217497,0.22664870875515064,0.18516562425312694,0.16675301476535764,0.15831619866045882,0.22594026879172172,0.15740352917596032,0.09412584448853176,America/Chicago
puma_4806200,TX,167010,8767354.33,1657075.403,201628.2164,1383.2757918687503,3378.666948086941,11004755.005148867,3672449.3888883,0.12175892823542693,0.00016934482369322244,0.049034734504948635,0.0,0.005889436646219847,0.0007714597523802355,0.8099574756331615,0.007526436608587664,0.004892183795581982,0.12259944220983582,0.0026500953719546085,0.04818757429745013,0.7215878609938522,0.13929682175036615,3.3990907525695155e-05,0.02800117493714462,0.8263176887636824,0.08356078915463969,0.0,0.05694841752369474,0.8712355278765231,0.18750610656586525,0.0001261535206813261,0.03406862139685932,0.5567803643574741,0.14215761018814613,7.008528926740341e-05,0.020441172838115588,0.6365041116788677,0.07438877458009377,0.0,0.019078427982241214,0.2597451122406692,0.22151875415912003,0.17343711187924055,0.16733198759503648,0.14050920667833444,0.2217008814834059,0.16266886831552912,0.09346720256233498,America/Chicago
puma_4806301,TX,134404,5404548.58,1884142.955,128794.649,927.0,4289.0,6783772.024909731,4175681.82542623,0.1658493552320905,0.0021276043693728756,0.0038919592122674553,0.0,0.0004929815002205443,0.0,0.811162139020783,0.00041514231597519524,0.016060818349290365,0.16664767279685766,0.0046034961413840714,0.003824718856892278,0.7226610907660843,0.1825067920722558,0.0004270529313705427,0.002222494561277461,0.8274186461526719,0.1138191934244489,0.0,0.012181308543144097,0.8720517549062912,0.22829582119594538,0.0015849600593614305,0.002704076737305007,0.5576084731657344,0.1852239600533935,0.000880533366311906,0.0016224460423830043,0.6374507949585185,0.10132587794103307,0.0,0.0015142829728908038,0.26013143551842577,0.20980666884165378,0.17507588779513403,0.18515633956490382,0.126000501967593,0.2325848579926118,0.18772693946208843,0.10284016091392387,America/Chicago
puma_4806302,TX,115900,4747658.57,1253693.295,69175.69579,930.9060742018982,4267.885711820535,5959245.793473641,2778464.4963896726,0.11035091591260207,0.0003586404767159567,0.007145221805340984,0.0,0.0003586404767159567,0.0008276318693445155,0.8721860516442287,0.0005517545795630103,0.008221143235488854,0.11120234783891031,0.0028389213501453215,0.007021775688045812,0.7770270493554602,0.12811661989071266,7.198634722433033e-05,0.004080262853587215,0.8831891860380733,0.07573169172255717,0.0,0.015407498339899534,0.9133988793040888,0.1769521246962935,0.00026716942277792133,0.004964396339459707,0.5995574857091895,0.13101456886538898,0.0001484274570988452,0.0029786378036758244,0.6854063635705515,0.06741903470649135,0.0,0.002780061950097436,0.2797011827095988,0.21825882383227935,0.12106304487710144,0.1322688690915242,0.0911391900624567,0.18218369045853114,0.13414163412616364,0.07019909665658879,America/Chicago
puma_4806400,TX,104306,5427355.1,642320.199,61384.19664,926.7784787068816,3995.3369988303643,6812398.695587478,1423525.096092541,0.06683417085427136,0.002412060301507538,0.03152428810720268,0.0,0.0009380234505862647,0.0,0.8797319932998325,0.0019765494137353435,0.016582914572864323,0.06772725015226176,0.004887246289788313,0.03097965127529641,0.7837496984602111,0.08546887545816269,0.00048414895044840065,0.018001873875133252,0.8900855193275103,0.04586699423208299,0.0,0.039583688458996034,0.9185116781221198,0.13669314483443867,0.0017968656643563838,0.021902617545964582,0.6047447112992034,0.08850857617403526,0.0009982587024202135,0.01314157052757875,0.691336332778535,0.04083242306726627,0.0,0.012265465825740165,0.28212108933588703,0.234862660656037,0.10359414771734649,0.10395489828374435,0.08545068269107903,0.16039262804475965,0.10264840540403422,0.053097888893006435,America/Chicago
puma_4806500,TX,127206,8044393.421744592,1365644.2833372431,212906.27075712007,1008.7690596355518,3453.15967800261,10097296.794360358,3026572.9035027255,0.21064675696916463,0.0001618048171605566,0.04038185936849891,0.0,0.0015024733022051685,0.0,0.7403263834311867,0.0017105080671258842,0.005270214044658129,0.2114022015194626,0.0026425740734653926,0.03968419260824878,0.6595538006977718,0.2264096193164379,3.2477476768229145e-05,0.023059970037166103,0.7626809365797149,0.14456278073649778,0.0,0.04836754934009098,0.8240565564297886,0.2697395847857737,0.00012053658861743767,0.028056729418770753,0.5089146108418126,0.22898086393660763,6.696477145413205e-05,0.016834037651262453,0.5817846013087695,0.1286949084333983,0.0,0.015711768474511622,0.23741513023105346,0.19316853836502546,0.25372896820117674,0.24950206683037224,0.19293033007658877,0.2979168507931619,0.2458818663593242,0.1444066769079099,America/Chicago
puma_4806601,TX,117125,7179837.5,1573273.144,273674.1349,872.6821686232657,3596.929400213447,9012108.977267778,3486724.8561996636,0.15445456565207732,0.000955343257053988,0.014996667407242835,0.0,0.0008664741168629194,0.0,0.8225061097533881,0.0013108198178182625,0.004910019995556543,0.15526378851401787,0.003434143609015233,0.014737573929919659,0.7327673887167495,0.17133954890598288,0.0001917565804352257,0.008563813219015236,0.8377860471435828,0.10599917050410979,0.0,0.02319360627492032,0.8797379315030011,0.2177540721837682,0.0007116834911638884,0.010419466716199184,0.5654065370737474,0.1740938343521646,0.0003953797173132714,0.00625168002971951,0.6463654407656004,0.09436421651924198,0.0,0.005834901361071542,0.26376933138313396,0.20570824053512127,0.17343550605295277,0.18009511870543332,0.1291927767790301,0.22888522239113124,0.18074089409919739,0.10019911788031352,America/Chicago
puma_4806602,TX,117456,6263084.55,2002399.98,180178.1979,846.1473913635745,3491.5058745402534,7861403.6179011185,4437765.818952865,0.1895358857564939,0.0017727440600763264,0.0032992736673642742,0.0,0.00019697156223070293,0.0,0.7976363412532316,0.0004431860150190816,0.007115597685584144,0.19031153430639594,0.004249516301097236,0.0032422729842188076,0.7106110118755928,0.2057203182434915,0.00035582533967462164,0.0018840428128770288,0.815057245327198,0.1300747995770228,0.0,0.011593555171583454,0.8628872680874055,0.25020912271013146,0.0013206066744069446,0.0022922874283477016,0.5483105793431534,0.20836032955906902,0.0007336703746705249,0.001375372457008621,0.626821562990441,0.11579719438000023,0.0,0.0012836809598747129,0.25579384994761434,0.1978674038439605,0.197803323591712,0.20796018639604313,0.14166835474860626,0.2538220168128861,0.21046937239074817,0.11708087533987495,America/Chicago
puma_4806603,TX,105642,6370148.95,1300638.933,67248.14076,763.0306696200374,3460.4815698301813,7995790.5090230685,2882506.520833428,0.15953999908729977,0.00045635011180577737,0.004266873545384018,0.0009583352347921325,0.0003650800894446219,0.0006617076621183773,0.8275909277597773,0.00045635011180577737,0.005704376397572217,0.16034435497363914,0.002936388550949331,0.004193155893711761,0.7372974326501117,0.17632342959796474,9.15986335539327e-05,0.0024365885486116907,0.8424331278246466,0.10948920476442234,0.0,0.012553102937710723,0.8831831809734448,0.222458798191722,0.0003399582698311888,0.002964561771029726,0.568901938878732,0.17906114971870188,0.0001888657054617716,0.0017787370626178355,0.6503613389029383,0.09747116864946585,0.0,0.0016601545917766464,0.2653999807240274,0.20533474288868503,0.1674738994183002,0.17885161678013037,0.12204230770213306,0.22576331823258292,0.1810287524867815,0.0991313232412425,America/Chicago
puma_4806701,TX,116495,5737985.367225825,637199.9344701496,125114.66060692679,566.7919138160436,3979.452311257994,7202300.809650219,1412177.4457022494,0.0318476611011453,0.00013798813302056022,0.02845315302883952,0.0,0.0013522837036014904,0.0,0.9309231406099076,0.0,0.0072857734234855805,0.0327742239736447,0.002618816482584772,0.027961575389697502,0.8293556859355687,0.05118102317191742,2.7696989886398887e-05,0.01624810909078086,0.9368697683227003,0.021856431663028683,0.0,0.036538110559638,0.9531965523771744,0.10432580693497764,0.00010279433650904982,0.019768837495971466,0.6399344916378562,0.05433468918251132,5.710796472724991e-05,0.01186130249758288,0.7315648345513598,0.019457369713172325,0.0,0.01107054899774402,0.2985375688472216,0.23586806959468565,0.06335461584592697,0.06745682925258467,0.058394542222666684,0.12419743876745816,0.06625309964482144,0.030527918710916348,America/Chicago
puma_4806702,TX,144780,6941170.718416142,1637133.6665357184,154334.05958406354,682.1173711838652,3953.035101533361,8712535.19932538,3628254.044633575,0.06490175621631021,0.0004781777082246566,0.021496261519735698,0.0003260302556077204,0.0,0.00036950095635541645,0.9060815510346026,0.0004129716571031125,0.005933750652060511,0.06579668491711241,0.0029581619893750515,0.02112487626490856,0.8072244135853521,0.08357504986281962,9.597987057790211e-05,0.012275391829601589,0.9141667195887516,0.0445408155734651,0.0,0.02963911247335041,0.9363649817640745,0.1349053952706753,0.00035621874993444294,0.014935290311194442,0.622857904642786,0.08662104523927118,0.000197899305519135,0.008961174186716665,0.712043101150529,0.03965181184653823,0.0,0.008363762574268888,0.2905711241058725,0.22694519102540978,0.08987972317139603,0.09594642156299911,0.0741799280468155,0.1501969043318042,0.09578011873150699,0.04801557442080712,America/Chicago
puma_4806703,TX,144945,5858306.651301121,1588614.3962899107,317965.853322867,554.0,4027.0,7353327.699098812,3520724.499483768,0.08403758085076247,0.00030687880647750344,0.004249091166611586,0.0,0.001416363722203862,0.0,0.8970303573957792,0.0,0.012959728058165337,0.08491419575534835,0.0027872881094475692,0.004175680736419016,0.7991607415361817,0.1023287447318246,6.159674033774434e-05,0.002426433961178262,0.9058947171204839,0.05767336060119293,0.0,0.012535468539221094,0.9302322902789795,0.15260866736893897,0.00022860953771904288,0.0029522068325142045,0.6166359398561104,0.10531240694301933,0.00012700529873280162,0.0017713240995085226,0.7049302314752302,0.05134286864020583,0.0,0.0016532358262079543,0.287668498501003,0.22757457640471734,0.09187716460121494,0.10481677543334061,0.07020882914041403,0.15578948373917223,0.10721073634126065,0.052996104466413785,America/Chicago
puma_4806801,TX,104349,4520149.1,668906.1723,147358.35139999999,646.9977191923258,4074.2170888077508,5673676.637207856,1482445.55391952,0.10377513201482502,0.0009183640001311948,0.05877529600839647,0.0,0.0008199678572599954,0.00029518842861359833,0.8293810882613402,9.839614287119945e-05,0.005936567286562367,0.1046328572453711,0.0033972561039420264,0.05775985068244627,0.7388922794488879,0.12167215004950183,0.00018433410081631135,0.033563500692503474,0.8440691785687171,0.07121885886691491,0.0,0.06660792063420247,0.884396115145773,0.17086861934308611,0.0006841357731336008,0.04083622206614196,0.5701325296767727,0.12459151902735142,0.00038007542951866717,0.024501733239685172,0.6517681343879965,0.06340155103487653,0.0,0.022868284357039494,0.26597406696237436,0.21747849314086554,0.16578996403175938,0.1554199848428216,0.13782677950111738,0.21238897718236166,0.14947332769655525,0.08626983539191603,America/Chicago
puma_4806802,TX,103965,4082076.4,273412.1553,35696.6916,667.9803780118309,4057.8199971144136,5123809.190713987,605942.4337771779,0.062217231927611374,0.0,0.051253261120834843,0.0,0.0003632640929956078,0.0,0.8830289620554143,0.00033024008454146165,0.002807040718602424,0.06311472983207739,0.002481170721679802,0.050367772012665624,0.7866869546788096,0.08094413374917331,0.0,0.02926805957517344,0.8930986615463435,0.04269847865970107,0.0,0.05914848214412874,0.9207455594222892,0.1324218407416654,0.0,0.03561002146965577,0.6070111111044191,0.08399887371329327,0.0,0.02136601288179346,0.6939272517244512,0.038011698262582584,0.0,0.019941612023007232,0.28317839363300845,0.22495702668425976,0.11596367256642282,0.11021219332434674,0.10184696080382981,0.1680318622113212,0.10536488659508673,0.05795331028558982,America/Chicago
puma_4806803,TX,122289,4948825.9,843249.436,133683.4818,640.7741906467467,4229.805877879449,6211750.380189705,1868829.1856315748,0.05969619146494727,0.0,0.0338779301677504,0.0,0.0003278509371072619,0.0,0.8904977870061745,0.001393366482705863,0.014206873941314683,0.06059610211211804,0.002481170721679802,0.0332926300811835,0.7933409008210358,0.07847343679765043,0.0,0.01934591588417415,0.8999245168857702,0.040968337522587335,0.0,0.04191774412887041,0.9258061073463469,0.1300895312575514,0.0,0.023537893867414464,0.6121453251866531,0.08153638881611246,0.0,0.014122736320448678,0.6997966188623401,0.036471465333447375,0.0,0.013181220565752098,0.28557356971756104,0.23422724968838105,0.09636990291498135,0.09781935268182457,0.08288608165145775,0.15362742512496586,0.09565912513656114,0.049652685899199474,America/Chicago
puma_4806804,TX,103929,4327652.3,775624.265,61489.6503,692.0,3995.0,5432055.271908807,1718956.6949393593,0.039239712755043885,0.0005984269919069873,0.01932064288156845,0.0,0.0,0.0004559443747862761,0.9328051977658726,0.0011683574603898325,0.006411717770432007,0.040159201120423996,0.003078112914055407,0.018986845217569635,0.8310324030945521,0.05842546044187183,0.00012011631710479275,0.011033009695816701,0.938589804603085,0.0269294532362582,0.0,0.027481598761721324,0.9544717516884941,0.11116447233316379,0.0004457985207540968,0.013423702078159544,0.641228253965589,0.061555047533154356,0.00024766584486338714,0.008054221246895726,0.733043846912163,0.023973553225424007,0.0,0.007517273163769344,0.29914112540657967,0.23373777310233357,0.062224159252049036,0.06957858645479333,0.05441105199797952,0.12503397293207744,0.06985693462491346,0.03149082638919335,America/Chicago
puma_4806805,TX,131410,6379349.32,2123969.83,265656.194,654.3982878015372,4199.518773304923,8007338.783906892,4707191.772974912,0.07761428977459062,0.0014429698944008395,0.00568442685673058,0.0,0.0003498108834911126,0.00024049498240013992,0.8949474190515753,0.00030608452305472354,0.01941450403375675,0.07849705204131292,0.003920560361426389,0.00558621850944215,0.7973050601336472,0.09603372253139891,0.0002896330408763716,0.0032460791812108703,0.9039910929343214,0.05326518060919209,0.0,0.01395885974294375,0.9288209826926865,0.14666623886846614,0.0010749412261079506,0.003949457224460933,0.6152040879316456,0.09903830801461314,0.0005971895700599727,0.00236967433467656,0.7032933568733593,0.04741855065504925,0.0,0.0022116960456981223,0.2870005213907446,0.2331052747493194,0.08800383091218146,0.09956943475348615,0.06722404035213583,0.15169063731903504,0.10200517191934967,0.04963024670074737,America/Chicago
puma_4806806,TX,103225,4901663.6,586987.1767,59353.430199999995,659.6348558973117,4319.899636715912,6152552.412656511,1300894.7537658813,0.048056122133630017,0.0007726064651709005,0.030811545831015513,0.0,0.0004326596204957043,0.0,0.909543235057791,0.0017306384819828172,0.008653192409914086,0.048967172821104764,0.0032518602183099397,0.03027922285989963,0.8103084139741088,0.06706581195452932,0.00015507763590667898,0.017594864000151644,0.9173303972125904,0.03297998386971258,0.0,0.038876877436717354,0.9387104668989894,0.11932086470926176,0.000575553616324467,0.0214074145637091,0.6252375328945218,0.07016668041396476,0.00031975200906914834,0.01284444873822546,0.7147634613921207,0.02935994993057047,0.0,0.011988152155677095,0.29168125091153213,0.23345863421618285,0.08249825589931434,0.08481575359058764,0.07185686130642993,0.14130383288929532,0.08333088116125938,0.04134810208624756,America/Chicago
puma_4806807,TX,105602,3751068.8,381072.51190000004,41027.46529,679.1033597848526,4274.823251453571,4708329.513979818,844541.8421609898,0.030485171321623955,0.0017995968902965735,0.034192340915634896,0.0,0.0,0.0,0.9284480276418082,0.0,0.005074863230636337,0.0314130381546605,0.0042763025048613455,0.03360160883729509,0.8271506177361886,0.04984574141242232,0.000361215242057898,0.019525459435138903,0.9346077306955813,0.02092138137273869,0.0,0.04222953843314048,0.9515195244812068,0.10306531632332441,0.0013406107052279803,0.023756341888820583,0.6382330513256632,0.053003845606486744,0.0007447837251266558,0.014253805133292349,0.7296197699912317,0.01862495482134179,0.0,0.013303551457739525,0.2977438253297552,0.23360467975696386,0.06929094949681694,0.06973241608961912,0.06315091980587917,0.12816226891737298,0.06800243446490575,0.031928506279081316,America/Chicago
puma_4806900,TX,102672,5308163.201387127,1107236.2742749113,100709.68035638709,899.8553938756428,3690.8453229702354,6662789.407145133,2453883.01066699,0.18058113042664087,0.004525451764926188,0.024406229518429513,0.00021847008520333323,0.0005617802190942855,0.0008114603164695234,0.7799694141880715,0.0034955213632533316,0.005430542117911426,0.1813653490573944,0.006995394068184481,0.02398456951207214,0.6948716175310717,0.1969443834567403,0.0009083490661176694,0.013937122515319787,0.7989112130886583,0.12392932480245494,0.0,0.032524864483120204,0.8509169338415915,0.24192474128387456,0.0033712378115151585,0.016957093814881623,0.5361659935045855,0.19961356405320713,0.0018729098952861994,0.010174256288928976,0.6129380295260273,0.11032627503711369,0.0,0.00949597253633371,0.2501282463924394,0.20158093358514317,0.21234531263765102,0.21178985503817777,0.15645418928557514,0.26225307291027133,0.21166073023742232,0.1198222475734474,America/Chicago
puma_4903001,UT,108193,5048353.900178641,804599.5057247378,249930.545388387,6070.072472341094,918.9617350475539,7856415.405155129,2342659.2283356274,0.8609088758640628,0.0017084132783136646,0.03921465555759981,0.0009199148421688963,0.013509606539280364,0.001209030935421978,0.07351433752989724,0.0065708203012064025,0.0024443451520487817,0.786179389371122,0.0011045480782524721,0.029520709610328568,0.06589430512006017,0.8922441759683889,0.001216046132054409,0.04859818874399009,0.06165559907230351,0.6597258057696226,0.0,0.04460070214207408,0.3347998484644515,0.7716912136063439,0.0006773274280392393,0.019783183633234506,0.06750248267876041,0.6818888830288798,0.001015991142058859,0.01538692060362684,0.15660858928131488,0.2983263863251349,0.0,0.014287854846224921,0.03634749067317869,0.14034579265362201,0.816804647059703,0.9420584108444334,0.7043265079116967,0.7921517246676176,0.6982917947745655,0.31261424117135983,America/Denver
puma_4905001,UT,160713,8962912.513014067,2038487.7958578547,448013.48365588585,7420.204986528781,428.1450349380573,13948381.063342178,5935228.909337288,0.8423153692614771,0.0015544132972992069,0.039778849380884246,0.00010598272481585502,0.011322487767827178,0.0007418790737109851,0.09792803772985004,0.005687739565117552,0.0005652411990178934,0.7691998552102999,0.0010049817817130665,0.029945433525005238,0.08777743518881878,0.8778395283818131,0.001106429165465426,0.04915687235472292,0.0821310785770674,0.6454773568694272,0.0,0.045161733162936035,0.3523284489926611,0.75502458827861,0.0006162717031846685,0.020067810639440853,0.08991967951742541,0.6671617663684758,0.0009244075547770028,0.015608297164009553,0.1788326839290458,0.2918832727862082,0.0,0.014493418795151727,0.048418288970921375,0.1343716498613391,0.8001502705170181,0.9281028299020014,0.6906390900323632,0.7757086706212355,0.6836944710872623,0.3063766915813599,America/Denver
puma_4911001,UT,197389,8466712.522591565,1553527.4161656897,254630.13831062743,5802.1093171352,999.0986478476511,13176178.217449138,4523225.918060692,0.8826765276652965,0.00041257277325305994,0.008312577357394985,0.0006112189233378665,0.0026893632626866126,0.0007945846003392266,0.10149290222025274,0.0003361704078358266,0.002674082789603166,0.8060575433557247,0.0002667425204548736,0.00625769062080905,0.09097278831767927,0.9091078778878781,0.0002936687108874313,0.017997916434140865,0.08512088795510844,0.6764066439243787,0.0,0.013871857259494396,0.3548879580010329,0.7912030412884489,0.0001635709924137015,0.004193565951006853,0.09319301655073096,0.6991301035448226,0.00024535648862055224,0.0032616624063386635,0.18207782437036235,0.30586942030085995,0.0,0.003028686520171616,0.05018085506577821,0.1112468052173996,0.8125819764969886,0.9273994630329063,0.690278501183873,0.7955601782318694,0.7026371224397818,0.3088981068210316,America/Denver
puma_4911002,UT,109090,5234422.710085385,1181919.7200471368,340578.551546567,5822.614043450362,945.0473828948575,8145981.844726351,3441258.812141919,0.8973100132965123,0.0,0.007671064743786438,0.0,0.0014830725171320446,0.0006648256111281579,0.09074869591899355,0.0011250894957553442,0.0009972384166922368,0.8194207983069222,0.0,0.005774761284610133,0.08134225865399129,0.9204446422748371,0.0,0.01736266916891019,0.0761098501314846,0.6876204766190208,0.0,0.013233940888107287,0.3471738098504052,0.8043200303248437,0.0,0.0038699328179958308,0.08332744985834495,0.7107206579596252,0.0,0.0030099477473300913,0.17229723987074633,0.310940287857336,0.0,0.002794951479663656,0.04486862684680113,0.10848258699881552,0.8251955595915323,0.9378073114437473,0.7008544175071281,0.8081899631428395,0.7137306057069553,0.31373523933699965,America/Denver
puma_4913001,UT,132134,7414518.862774578,1587876.461576364,225148.38203203853,6590.592201855692,640.6313969152527,11538719.623688465,4623236.056823274,0.6399157451290153,0.0006740389678778305,0.080695102685624,0.0076250658241179565,0.08787783043707215,0.0015165876777251184,0.15772511848341234,0.022833070036861507,0.001137440758293839,0.58436912878795,0.0004357894287567377,0.060747102313800254,0.14137632782471654,0.7210377308726738,0.00047977997487285497,0.08967351608697217,0.13228217781177676,0.4903758602281716,0.0,0.08584861489406029,0.39526168454063876,0.5736000310936407,0.0002672333950492117,0.04070942386291165,0.14482667512445527,0.5068497316172603,0.0004008500925738175,0.03166288522670906,0.23326670955567924,0.2217467575825514,0.0,0.029401250567658414,0.0779835942977836,0.24059663652394325,0.645552020530507,0.8111910269345187,0.5762244751222318,0.6145766883516015,0.5389134669365432,0.2511480081502098,America/Denver
puma_4921001,UT,140796,7754165.8755149115,1910608.9017476647,374278.9430350427,6330.682412852638,566.313652376488,12067289.544888651,5562898.73853169,0.6335644371941273,0.009726753670473083,0.06827079934747145,0.006606851549755302,0.07438825448613377,0.0030587275693311584,0.19579934747145186,0.006097063621533442,0.0024877650897226753,0.5785691335341588,0.0062886815565850965,0.05139411308717025,0.1755040224547415,0.7161172844785998,0.00692348937377737,0.07737055500634436,0.16421458006622067,0.48550876934026604,0.0,0.07349396069964832,0.42259830065719994,0.5679069215605995,0.003856325123681912,0.034441556124212465,0.1797872701475291,0.5018191338444746,0.005784487685522868,0.026787876985498588,0.2679261532999424,0.21954587105695764,0.0,0.024874457200820113,0.09680853007943875,0.21400792704397686,0.6362519281779142,0.8004113288587216,0.5590027300399144,0.606204802808494,0.534391498515496,0.24442032825777776,America/Denver
puma_4935001,UT,104367,3974964.803727782,743970.050176047,331566.1176991606,5372.056540860617,1246.6903044065652,6185971.771482049,2166131.461987861,0.8828522370168789,0.001198691158842777,0.017235235040658308,0.0,6.479411669420416e-05,0.0024297793760326564,0.09067936631353873,0.004438396993552985,0.0011014999838014708,0.8062180006057388,0.0007749951564558899,0.012974648418209262,0.08128011531802182,0.9092440023608626,0.000853226655249017,0.026833430766429897,0.0760517042173488,0.6765412923137771,0.0,0.02274449560158296,0.3471240324324455,0.7913605415379712,0.0004752400428740331,0.008694907934878485,0.08326378988875825,0.699269275362941,0.0007128600643110496,0.006762706171572156,0.17223412826943646,0.30593030797128673,0.0,0.006279655730745573,0.044834348401639065,0.11620552059551803,0.8199676441804039,0.9369306597825414,0.6992857879153601,0.8005306895157237,0.7067448415988242,0.3122099637020323,America/Denver
puma_4935002,UT,115370,6360138.649560282,3345358.841909348,332987.9077343364,5265.531819363786,1157.120022536188,9897858.24317106,9740294.031170158,0.7605240238060677,0.0018870663376397154,0.0146973435912324,0.0003084627667295689,0.00039918710988532443,0.00293946871824648,0.20057337784874438,0.013771955291043693,0.0048991145304108,0.6945082451819585,0.001220053439781443,0.011064129112716637,0.1797832069635567,0.8144746380413758,0.0013432111245833677,0.02432032569491545,0.16821850246818257,0.5827995720325663,0.0,0.020220831265062147,0.4260259691674104,0.6817094391304126,0.0007481572551780791,0.007414581182767611,0.18417088991040878,0.6023783604150391,0.0011222358827671188,0.00576689647548592,0.272272012472748,0.2635405326815796,0.0,0.0053549752986654965,0.09916894072098933,0.12595693252123297,0.7067924277344566,0.8401381748608746,0.6030204032976284,0.6898721775683583,0.6092674927732922,0.26889550798024514,America/Denver
puma_4935003,UT,106496,4196524.214474811,1734485.4827012687,465686.0599098364,5607.0,1159.0,6530769.858575043,5050100.569977736,0.9312982266143225,0.0002707459049681874,0.009949912007580886,0.0,0.0028089887640449437,0.0009137674292676323,0.05306619737376472,0.0003722756193312576,0.0013198862867199134,0.8504587322173988,0.00017504656093666343,0.007490272676058021,0.04756569016059086,0.9467757827855964,0.00019271654855733714,0.019619260016065662,0.044505987532540266,0.7136660919523011,0.0,0.015500013209410472,0.32011844919248117,0.8347859789506001,0.00010734149037127153,0.005019575808625197,0.04872655034935798,0.7376412595066447,0.0001610122355569073,0.0039041145178195986,0.13799439321607304,0.32271805103415707,0.0,0.003625249195118198,0.026237373265038912,0.11136055340104534,0.8581240514543935,0.9665877593502193,0.7291661051617117,0.8399128962495966,0.7417063862600212,0.32634330022927527,America/Denver
puma_4935004,UT,114845,4756168.7289291965,2553637.941420379,666276.3571365948,5248.698585049415,1237.698959467108,7401707.172342688,7435131.946679392,0.8499098923578978,0.0,0.011981881057912425,0.0,0.003019823681262481,0.0011446105888656178,0.12895134187326482,0.0016560323413374897,0.0033364180994593542,0.7761351508006914,0.0,0.009019934671530715,0.11558505935773997,0.8837231108135873,0.0,0.021631383791770778,0.10814995416560987,0.651297139903019,0.0,0.01752059128669418,0.3746026270542119,0.7618320761665194,0.0,0.006044672581455768,0.11840596016610991,0.6731770613858001,0.0,0.004701412007798931,0.2070735831750325,0.29451496435628755,0.0,0.004365596864384721,0.06375705547405919,0.11371729108591488,0.7851550854722221,0.9053544946053581,0.6688177311897131,0.7678767487479752,0.6778784733935991,0.29888056122067225,America/Denver
